id,date,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,screen,sms,mood
AS14.17,2014-04-06,0.008278181183903,3.234409090909091,24.11912,166.8336,,,,7.336,36.83225,,,,,,1.0,1.0,24.45036360350522,1.0,7.0
AS14.17,2014-04-07,0.0489995128486177,2.638138888888889,25.2641,291.218,,,,7.731000000000001,25.796000000000003,,,,,,1.0,1.0,19.0185926048844,,7.0
AS14.17,2014-04-08,0.0260653951663309,3.2050092592592594,17.960366666666665,133.847,,,123.536,8.052833333333334,19.45460465116279,20.83533333333333,12.245142857142858,16.049,,1.0,0.4,1.0,18.680476182983035,1.0,7.0
AS14.17,2014-04-09,0.0873090863535069,3.663285714285714,13.27710476190476,33.35181632653061,,,26.9095,10.2072,26.57527272727273,7.18318918918919,,4.031,,,0.25,1.0,11.002591837020148,,7.0
AS14.17,2014-04-10,0.1007738835024844,3.0424714285714285,13.70995789473684,97.11970588235296,,,51.252,7.907833333333333,33.087526315789475,5.877428571428571,,,,,1.0,1.0,10.238696200938165,,7.0
AS14.17,2014-04-11,0.1160331003327015,2.7864863387978143,10.30348717948718,,,,,7.8964,4.643,7.05545,,2.0175,,,1.0,1.0,4.334288462614402,,7.0
AS14.17,2014-04-12,0.1304287030515966,3.1597692307692307,10.9993125,124.79714285714284,,,,7.829599999999999,4.143171232876712,,,,,,1.0,1.0,5.781003266378165,,7.0
AS14.17,2014-04-13,0.0405479618053359,3.684515463917526,16.74410638297872,112.4971875,,,,11.0056,17.78217857142857,23.163666666666668,,20.159,,,0.25,1.0,14.122253332138063,,7.0
AS14.17,2014-04-14,0.0851143385464617,3.527740740740741,9.136833333333334,,,,,7.064285714285715,9.9865625,2.6708,,,,1.0,0.8,1.0,6.829174998402595,,7.0
AS14.17,2014-04-15,0.0686835327469748,2.897521739130435,16.949109243697478,57.24017647058823,,,6.563000000000001,8.403,15.53344,41.286,,,,,1.0,1.0,17.888333328010503,1.0,7.0
AS14.17,2014-04-16,0.111374178398409,3.179648351648352,13.05159712230216,76.29350000000001,,,27.628500000000003,9.3402,21.993346153846154,10.2847,,14.0485,,1.0,0.8,1.0,14.053095907381136,1.0,7.0
AS14.17,2014-04-17,0.07422652004295,3.3680377358490565,9.81389024390244,124.3039,,,,8.7486,21.86747619047619,,,1.5496666666666667,,,1.0,1.0,11.09180459208872,1.0,7.0
AS14.17,2014-04-18,0.139134651835128,2.853125,15.145111111111111,166.919625,,,,8.29675,8.952833333333333,,,5.019,,1.0,1.0,1.0,15.788305547502302,,7.0
AS14.17,2014-04-19,0.1301701836103795,2.2274000000000003,9.27010447761194,,,,,8.7178,20.426076923076923,,,,,,1.0,1.0,13.281076941123375,,7.0
AS14.17,2014-04-20,0.0905637498122338,2.5607701149425286,16.28029605263158,155.67481818181818,,,,8.6116,21.338302325581395,21.48428571428571,,,,,1.0,1.0,17.020138465441185,,7.0
AS14.17,2014-04-21,0.027872776865479,3.145766666666667,12.711423076923078,116.99833333333332,,,,7.910200000000001,13.620846153846154,19.146,,3.01,,1.0,0.4,1.0,14.305458826177263,,7.0
AS14.17,2014-04-22,0.0506214985994397,3.306461538461538,17.21669696969697,103.34792307692308,,,,9.2964,19.479966666666662,18.013,,,,,0.6,1.0,20.90857353631188,1.0,7.0
AS14.17,2014-04-23,0.0718359133743876,3.3997666666666664,18.104757575757574,143.2016,,,31.128,9.1542,17.31996666666667,24.0585,,,,1.0,1.0,1.0,22.731595744477936,,7.0
AS14.17,2014-04-24,0.0905888244729741,3.62785393258427,14.485662921348316,108.82116666666668,,,,8.1072,21.782230769230768,13.998133333333332,,,,1.0,1.0,1.0,15.935854558511211,,7.0
AS14.17,2014-04-25,0.1302439048580725,4.157579545454546,12.010244444444444,81.32245454545455,,,32.672000000000004,8.8414,17.5815,21.671,,8.035,,1.0,1.0,1.0,10.599640617147088,1.0,7.0
AS14.17,2014-04-26,0.096458842175296,4.079289999999999,13.99249180327869,,,,,6.683400000000001,20.770166666666665,,,,,,1.0,1.0,9.624833318320189,1.0,8.0
AS14.17,2014-04-27,0.0463585960304482,2.955914893617021,12.712735294117648,66.548,,,,6.815,30.6981875,27.316,,,,,1.0,1.0,18.688607147761758,1.0,7.0
AS14.17,2014-04-28,0.0973874543644081,2.885307692307692,16.685757142857142,162.6504,,,37.02171428571428,6.3575,14.717,10.807416666666668,,3.079,,,0.75,1.0,19.814844153144143,,7.0
AS14.17,2014-04-29,0.1104306182710914,3.4862222222222226,13.254350515463916,81.59084615384616,,,,7.112399999999999,16.841214285714287,13.894375,,,,,0.8,1.0,14.69461109638214,,7.0
AS14.17,2014-04-30,0.0709004892497853,3.649170731707317,14.491745454545455,54.5745,30.276,,,8.876000000000001,9.9166,19.36836363636364,,34.883,,,1.0,1.0,19.268696969205685,,7.0
AS14.17,2014-05-01,0.0486079681806299,4.433714285714286,19.70424,13.036,,178.43385714285714,,8.034,26.00633333333333,,,15.057,,,1.0,1.0,14.433027009706237,1.0,8.0
AS14.17,2014-05-02,0.0964232385801013,3.450105263157895,16.38454,,,,,7.569333333333333,44.16,30.611833333333333,,,,1.0,1.0,1.0,16.499902446095533,,7.0
AS14.17,2014-05-03,0.2247183283143584,3.2047586206896552,17.596297297297298,80.8255,,,,7.358166666666666,19.854705882352945,19.1002,,9.029,,1.0,1.0,1.0,13.649088231956256,1.0,7.0
AS14.17,2014-05-04,0.0148827263568021,3.412,16.720444444444443,,,,,6.61375,18.268,,,,,,,,26.51810716731208,,
AS14.17,2014-05-05,0.0255280955164064,3.489526315789474,19.438151515151517,20.078,,,,5.556,32.7095,12.3046,,15.985333333333337,,,1.0,1.0,24.71329031452056,,8.0
AS14.19,2014-02-17,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-02-18,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-02-19,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-02-20,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.19,2014-02-21,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-02-22,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-02-23,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.19,2014-02-27,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.19,2014-03-02,,,,,,,,,,,,,,,,,,1.0,
AS14.19,2014-03-03,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-04,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-05,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-06,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-07,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-08,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.19,2014-03-09,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-10,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.19,2014-03-11,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-12,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.19,2014-03-13,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-14,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.19,2014-03-15,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-16,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.19,2014-03-17,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-18,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-19,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-20,,,,,,,,,,,,,,1.0,,,,,
AS14.19,2014-03-21,0.0771994134897361,4.333851851851852,19.172625,,,,,13.15,5.037,,,,,1.0,0.6666666666666666,1.0,11.52215381769034,,6.0
AS14.19,2014-03-22,0.0619569515093235,4.365382716049383,24.713975609756098,,,,,8.842727272727272,35.8065,,,,,1.0,-1.4,1.0,17.120987342882763,,7.0
AS14.19,2014-03-23,0.0294604386995691,4.268655172413793,11.277111111111113,,,,,9.244,67.619,,,,,1.0,-0.8,1.0,21.37379994392394,,7.0
AS14.19,2014-03-24,0.0225006686069702,3.247921568627451,20.520672413793104,4.354166666666667,,,,10.6822,,,,,,1.0,-0.4,1.0,23.987083347638453,,6.0
AS14.19,2014-03-25,0.051652629906245,3.669050632911393,23.82695890410959,,,,,8.765833333333333,,,,,,1.0,-1.25,1.0,28.94631249606609,,6.0
AS14.19,2014-03-26,0.0451090076371668,3.635142857142857,15.4702,,,,,9.9064,7.89125,,2.006,,,1.0,-0.6,1.0,27.197285710062307,,6.0
AS14.19,2014-03-27,0.0661849589910927,3.8498414634146334,21.635417721518987,,,,,9.5202,27.199857142857145,,4.520428571428572,,,1.0,0.0,1.0,29.31576541618064,1.0,7.0
AS14.19,2014-03-28,0.0668534347377394,3.4056833333333336,18.836513513513516,10.9795,,,,10.611166666666668,8.76,,2.0235000000000003,,,1.0,-0.6,1.0,25.45227271426808,1.0,7.0
AS14.19,2014-03-29,0.0951097657155827,3.662953125,21.48933333333333,28.425333333333334,,,,8.452,,,,,,1.0,-0.25,1.0,22.84627271782269,1.0,7.0
AS14.19,2014-03-30,0.0443505038697908,4.146884615384615,18.625222222222224,,,,,10.0536,,,,,,1.0,-0.4,1.0,18.90765115826629,,7.0
AS14.19,2014-03-31,0.061145199459094,4.210014084507042,16.764295774647888,,,,,8.9334,,9.397,,,,1.0,-0.4,1.0,19.14330907734957,1.0,7.0
AS14.19,2014-04-01,0.0673223781037839,3.622159090909091,19.923813953488374,,,,,9.8854,,,2.9406666666666665,,,1.0,-0.5,1.0,21.043971020242434,,6.0
AS14.19,2014-04-02,0.0442097714362815,4.144833333333334,18.836868421052632,,,,,8.2386,7.952833333333333,,,,,1.0,-0.2,1.0,28.91368889278835,,8.0
AS14.19,2014-04-03,0.0274477973007384,4.185636363636363,21.33488888888889,,,,,8.4748,,,,,,1.0,0.0,1.0,30.656488900714457,,7.0
AS14.19,2014-04-04,0.0969267484901617,4.126603960396039,17.46433695652174,,,,,9.8,28.8085,,,,,1.0,-0.2,1.0,23.07041304785273,,7.0
AS14.19,2014-04-05,0.0703878888252805,4.024767857142857,16.996926829268293,,,60.16366666666667,,10.31725,53.37,,,,,1.0,-0.6,1.0,17.297571430400925,,8.0
AS14.19,2014-04-06,0.0760336309740635,3.947047619047619,18.263684210526318,,,,,9.8554,,,,,,1.0,-1.25,1.0,25.50282456582052,1.0,7.0
AS14.19,2014-04-07,0.0702071302252061,3.1365245901639343,19.459136363636365,,,,,12.7166,9.5495,,,,,1.0,-1.0,1.0,14.641475427346151,,7.0
AS14.19,2014-04-08,0.0470983210243876,3.686131868131868,21.07578260869565,,,,,7.879,,,,6.723333333333334,,1.0,-0.4,1.0,19.69183147087525,1.0,6.0
AS14.19,2014-04-09,0.0903740800076383,4.469557377049179,24.555068181818186,,,,,9.10175,,,,,,1.0,-0.4,1.0,32.2406379601051,1.0,7.0
AS14.19,2014-04-10,0.0305558665472458,4.013594594594594,14.823380952380951,,,,,8.07025,11.269,,,,,1.0,-0.5,1.0,22.17158976579324,,7.0
AS14.19,2014-04-11,0.0440653675263208,3.158098039215686,16.882245901639344,,,,,8.4884,10.243666666666666,,,,,1.0,-0.6,1.0,20.06519356466109,,7.0
AS14.19,2014-04-12,0.0341811831161763,4.317954545454546,18.03995744680851,,,,,9.0924,2.77175,,,,,1.0,0.2,1.0,19.561981124698,,7.0
AS14.19,2014-04-13,0.0522331948177158,3.2552222222222222,10.315428571428573,,,,,12.3168,15.125066666666669,,,,,1.0,-0.6,1.0,13.084374977009636,,7.0
AS14.19,2014-04-14,0.0599634100008613,3.676853333333333,18.464635416666667,,,,,9.87475,70.523,,7.074000000000001,,,1.0,0.0,1.0,25.32996665901608,,7.0
AS14.19,2014-04-15,0.078030303030303,3.650205882352941,18.79405,,,,,8.745833333333332,9.601,,4.2236666666666665,,,1.0,-1.0,1.0,23.85056339519125,,6.0
AS14.19,2014-04-16,0.0247632575757575,4.0826,17.24931343283582,,,,,7.79475,30.1745,,,,,1.0,-0.6,1.0,24.41769643340792,1.0,7.0
AS14.19,2014-04-17,0.0614495798319327,2.56716,19.871736842105264,,,,,9.504,3.01,,,,,1.0,-0.8,1.0,23.38726864288103,,7.0
AS14.19,2014-04-18,0.0413043478260869,3.190483870967742,20.78610714285714,,,229.132,,7.2245,,,,,,1.0,-1.0,1.0,18.213194443119896,1.0,7.0
AS14.19,2014-04-19,0.0704693626781325,3.1527894736842104,14.892344827586207,,,,,11.3084,17.655416666666667,,2.893,,,1.0,-0.4,1.0,20.514523801349466,,7.0
AS14.19,2014-04-20,0.0315606071037511,3.882030303030303,18.71584375,,,,,8.3396,19.0535,,,,,1.0,0.2,1.0,31.29302271929656,,8.0
AS14.19,2014-04-21,0.0405434293205191,3.8113541666666655,23.96796875,,,,,9.5182,10.359285714285717,,,,,1.0,-0.2,1.0,21.906439025227616,,6.0
AS14.19,2014-04-22,0.0887266738067676,2.105406593406593,24.66990825688073,,,,,8.456000000000001,8.489666666666666,,,,,1.0,0.6,1.0,12.618276991194962,,7.0
AS14.19,2014-04-23,0.0733571443826454,3.457434782608696,15.493054794520548,,,,,9.408333333333331,32.1945,,,,,1.0,-1.0,1.0,25.759305556615207,1.0,6.0
AS14.19,2014-04-24,0.0453902747539694,3.724061224489796,17.381943396226415,,,,,11.3295,,,,,,1.0,-0.6,1.0,22.61608334382375,,7.0
AS14.19,2014-04-25,0.0618065236654599,2.9726666666666666,23.812894736842104,,,,,6.167,25.8757,,,1.8265,,1.0,-0.75,1.0,26.66183670686216,,7.0
AS14.19,2014-04-26,0.0384615384615384,3.843852941176471,15.850363636363635,,,,,9.053,,,,,,1.0,0.6666666666666666,1.0,26.29386842250825,1.0,8.0
AS14.19,2014-04-27,0.0448666423090975,3.166698113207547,20.650605263157896,,,,,10.42325,36.017272727272726,9.259333333333332,,,,1.0,-1.5,1.0,27.558063821589688,,6.0
AS14.19,2014-04-28,0.0711690802803334,3.693327272727273,18.46203703703704,,,,,9.0575,18.220052631578948,7.7635,,,,1.0,0.0,1.0,26.267666650855038,,6.0
AS14.19,2014-04-29,0.0256824324903605,2.7037,26.19328,,,,,9.2718,6.304875,,,,,1.0,0.4,1.0,27.57562497683933,,7.0
AS14.19,2014-04-30,0.0254690214095382,4.002142857142857,25.58134042553192,5.125,,,,10.2618,37.166,,,,,1.0,0.4,1.0,33.34057142053333,,7.0
AS14.19,2014-05-01,0.0283093770100595,3.703763636363637,16.107439024390242,,,,,9.4832,18.4903,,1.5145,,,1.0,-0.2,1.0,16.26933331716628,,7.0
AS14.19,2014-05-02,0.068939998954771,4.042291139240507,14.584846153846152,,,,,14.14025,,,1.5185,,,1.0,0.0,1.0,12.947216224026036,,7.0
AS14.19,2014-05-03,0.0641458713302765,3.853357142857143,28.45993103448276,,,,,10.273599999999998,9.076,,,,,1.0,0.4,1.0,29.093038481015437,1.0,7.0
AS14.19,2014-05-04,0.0362873463105661,3.6944666666666666,25.888487804878046,,,,,9.096,16.0764,,,,,,-0.4,1.0,28.540843145520085,,7.0
AS14.19,2014-05-05,0.0,,6.098,,,,,,,,,,,,0.25,1.0,6.10800004005432,,7.0
AS14.20,2014-02-17,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.20,2014-02-18,,,,,,,,,,,,,,,,,,1.0,
AS14.20,2014-02-19,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.20,2014-02-21,,,,,,,,,,,,,,,,,,1.0,
AS14.20,2014-02-25,,,,,,,,,,,,,,,,,,1.0,
AS14.20,2014-02-26,,,,,,,,,,,,,,,,,,1.0,
AS14.20,2014-02-27,,,,,,,,,,,,,,1.0,,,,,
AS14.20,2014-02-28,,,,,,,,,,,,,,1.0,,,,,
AS14.20,2014-03-01,,,,,,,,,,,,,,1.0,,,,,
AS14.20,2014-03-03,,,,,,,,,,,,,,,,,,1.0,
AS14.20,2014-03-04,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.20,2014-03-05,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.20,2014-03-06,,,,,,,,,,,,,,,,,,1.0,
AS14.20,2014-03-08,,,,,,,,,,,,,,1.0,,,,,
AS14.20,2014-03-10,,,,,,,,,,,,,,,,,,1.0,
AS14.20,2014-03-12,,,,,,,,,,,,,,1.0,,,,,
AS14.20,2014-03-13,,,,,,,,,,,,,,1.0,,,,,
AS14.20,2014-03-15,,,,,,,,,,,,,,,,,,1.0,
AS14.20,2014-03-17,,,,,,,,,,,,,,,,,,1.0,
AS14.20,2014-03-20,,11.969666666666669,6.086,43.303,,31.647,,,47.557,,,,,,-1.0,1.0,32.94399994611741,,7.0
AS14.20,2014-03-21,,,,,,,,,,,,,,,0.25,0.25,30.0939998626709,,7.0
AS14.20,2014-03-22,0.007716049382716,14.9355,16.788958333333333,,,,,5.151666666666666,3.013,,22.035,,,,1.0,0.5,18.785612913870043,,
AS14.20,2014-03-23,0.0018518518518518,4.506500000000001,23.042181818181817,48.255,,,,4.85375,,,22.147,,,,0.8,0.8,29.102333347002656,1.0,7.0
AS14.20,2014-03-24,0.003,7.24425,14.5225,49.328,,445.804,,14.054,45.656400000000005,,,,,,-0.2,0.4,9.70341174742755,1.0,7.0
AS14.20,2014-03-25,0.0131944444444444,8.464674418604652,15.154125,29.910500000000003,,115.79533333333332,,8.614799999999999,47.55336363636364,,37.002500000000005,14.7715,,,-0.75,-0.5,18.730457633228628,,7.0
AS14.20,2014-03-26,0.0034722222222222,5.943142857142858,11.540285714285714,30.833,,,,6.239,43.420625,,,,,,0.4,0.4,19.59235292322496,,7.0
AS14.20,2014-03-27,0.0212499999999999,7.327875,23.0108,8.8744,,208.24033333333333,,,13.193473684210527,,,,,,0.25,0.75,14.58351853158739,,7.0
AS14.20,2014-03-28,0.0069444444444444,8.488555555555557,14.816555555555558,,,,,8.027,,,,,,,0.5,0.0,22.41974999010563,,7.0
AS14.20,2014-03-29,0.0322087378640776,12.944,4.226,,,494.903,,6.29,,,,,,1.0,1.0,1.0,17.41476922768813,,7.0
AS14.20,2014-03-30,0.0208333333333333,7.410666666666667,18.58644444444444,,,,,,40.93275,,4.8260000000000005,,,,1.0,1.0,18.93422227435641,1.0,7.0
AS14.20,2014-03-31,0.0125,,5.17725,,,,,,,,,,,1.0,0.8,0.8,5.1784999370574925,1.0,7.0
AS14.20,2014-04-01,0.0,8.699,,,,,,,,,,,,,0.0,0.0,29.6319999694824,1.0,7.0
AS14.20,2014-04-02,0.0249999999999999,8.258666666666667,19.784,37.1955,,,,18.118,78.9297,46.717000000000006,,,,,0.0,0.25,17.845636389472265,,7.0
AS14.20,2014-04-03,0.0071759259259259,7.1005,,,,,,11.387,,,,,,1.0,0.3333333333333333,0.3333333333333333,18.21766662597657,,7.0
AS14.20,2014-04-04,0.0157407407407407,6.857173913043479,14.823410256410256,,9.424875,546.803,,13.834666666666664,72.8066,,,,,,0.75,0.5,16.062066645092436,,7.0
AS14.20,2014-04-05,0.0199844830295411,4.793875,11.815125,13.7375,,140.86233333333334,,5.390739130434782,,,,,,1.0,0.4,0.8,6.123292690370144,,7.0
AS14.20,2014-04-06,0.024992375530536,6.417166666666667,13.542948717948716,14.083,,209.096,,,60.68533333333334,,,,,1.0,0.6,0.8,13.353822215398152,1.0,7.0
AS14.20,2014-04-07,0.0290117079889807,5.687307692307693,10.184125,77.365,,530.69,,,27.125,,,,,,0.6,1.0,11.166400027275092,1.0,7.0
AS14.20,2014-04-08,0.0033670033670033,6.6664,,,,531.717,,,4.024,,,,,,0.5,0.75,5.223249971866609,1.0,7.0
AS14.20,2014-04-09,0.00625,8.524047619047618,20.24846153846154,31.106375,,,,6.02,22.743411764705883,,,,,,0.25,1.0,20.649360008239743,1.0,7.0
AS14.20,2014-04-10,0.0218364197530864,6.6425,16.254375,20.664666666666665,,,,10.035,41.314125,,,,,,0.5,0.5,19.32575000822544,1.0,7.0
AS14.20,2014-04-11,0.0188888888888888,6.155777777777778,6.576818181818182,,,,,,,,,,,1.0,0.5,0.75,13.014230764829192,,7.0
AS14.20,2014-04-12,0.02047812899106,5.678666666666667,23.564729166666663,,24.846,202.188,,5.2275,35.07066666666667,,,,,1.0,0.0,0.6,22.927600002288823,1.0,7.0
AS14.20,2014-04-13,0.0,6.2255,,,,569.675,,,,,,,,,0.0,0.6,5.01699995994568,,7.0
AS14.20,2014-04-14,0.005,,,,,,,,,,,,,,0.0,0.2,,1.0,7.0
AS14.20,2014-04-15,0.0099206349206349,6.948933333333333,10.765076923076922,24.137,,,,14.144,13.5541,,,,,,0.0,0.6,13.15374285834176,,7.0
AS14.20,2014-04-16,0.0046296296296296,,,,,,,5.638,,,,,,,0.4,0.6,5.64900004863739,1.0,7.0
AS14.20,2014-04-17,0.0145800106326422,6.756833333333334,18.44536842105263,32.777,,248.4475,,,53.30283333333333,,19.59,,,,-0.4,0.4,22.498782603637032,1.0,7.0
AS14.20,2014-04-18,0.0064300411522633,5.461399999999999,,,,,,,4.877666666666666,,,,,,0.0,0.5,11.693374961614603,,7.0
AS14.20,2014-04-19,0.0129310344827586,4.831333333333333,21.770030769230768,,,196.45,,,35.379,,3.01,,,,0.0,1.0,25.36730646318005,,7.0
AS14.20,2014-04-20,0.0083333333333333,9.074333333333334,11.775666666666666,,,,,5.2266875,4.451,,,,,1.0,-0.4,0.6,14.048648149878888,,7.0
AS14.20,2014-04-21,0.014666977902272,7.212499999999999,10.53675,14.783,,,,14.048,39.02366666666667,,,,,,0.2,0.8,15.291769256958592,1.0,7.0
AS14.20,2014-04-22,,,,,,,,,,,,,,,0.0,0.0,,1.0,7.0
AS14.20,2014-04-23,0.0116666666666666,4.077999999999999,10.1179,12.065,,,,12.05,41.575,,,,,,-0.3333333333333333,0.3333333333333333,13.774588206235098,1.0,7.0
AS14.20,2014-04-24,0.0055147058823529,11.210833333333332,14.689242424242424,16.071,,,,5.7215,16.575,,,,,1.0,0.25,0.4,12.913178614207675,,7.0
AS14.20,2014-04-25,0.0161209206112118,9.8444,11.09925,21.807,,,,8.173,60.263,,,,,1.0,0.5,0.25,10.17526667912801,,7.0
AS14.20,2014-04-26,0.0,7.940899999999999,15.388733333333333,,,,,,26.203,,,,,,0.5,0.75,14.191299962997434,1.0,7.0
AS14.20,2014-04-27,0.0178928571428571,4.6657142857142855,8.359483870967741,,,,,10.058,58.3086,,59.635,,,,0.0,0.0,10.292395358861874,,7.0
AS14.20,2014-04-28,0.0128011204481792,5.65616,12.133583333333334,28.627857142857145,,187.00233333333333,,8.025,24.2196,,,,,,0.0,0.2,15.20497958027586,,7.0
AS14.20,2014-04-29,0.0034722222222222,5.264666666666667,52.7385,18.071,,,,,65.926,,,,,,0.25,0.75,16.499333302179988,,7.0
AS14.20,2014-04-30,,,,,,,,,,,,,,,0.2,0.6,,,7.0
AS14.20,2014-05-01,,,,,,,,,,,,,,,0.2,0.4,,,7.0
AS14.20,2014-05-02,,,,,,,,,,,,,,,0.2,0.2,,,7.0
AS14.20,2014-05-03,,,,,,,,,,,,,,,0.0,0.5,,,7.0
AS14.20,2014-05-04,,,,,,,,,,,,,,,0.0,0.6666666666666666,,,7.0
AS14.20,2014-05-05,,,,,,,,,,,,,,,0.0,0.0,,,7.0
AS14.23,2014-02-17,,,,,,,,,,,,,,1.0,,,,,
AS14.23,2014-02-18,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.23,2014-02-19,,,,,,,,,,,,,,1.0,,,,,
AS14.23,2014-02-21,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.23,2014-02-22,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.23,2014-02-23,,,,,,,,,,,,,,,,,,1.0,
AS14.23,2014-02-24,,,,,,,,,,,,,,1.0,,,,,
AS14.23,2014-02-28,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.23,2014-03-01,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.23,2014-03-07,,,,,,,,,,,,,,1.0,,,,,
AS14.23,2014-03-08,,,,,,,,,,,,,,1.0,,,,,
AS14.23,2014-03-10,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.23,2014-03-12,,,,,,,,,,,,,,1.0,,,,,
AS14.23,2014-03-13,,,,,,,,,,,,,,1.0,,,,1.0,
AS14.23,2014-03-15,,,,,,,,,,,,,,1.0,,,,,
AS14.23,2014-03-16,,,,,,,,,,,,,,,,,,1.0,
AS14.23,2014-03-17,,,,,,,,,,,,,,1.0,,,,,
AS14.23,2014-03-19,,,,,,,,,,,,,,,,,,1.0,
AS14.23,2014-03-20,,,,,,,,,,,,,,1.0,,,,,
AS14.23,2014-03-22,0.3713608957795003,9.853583333333331,15.831191780821916,23.62885,,,,21.051571428571428,28.53385714285714,,32.878189189189186,,,,0.0,1.0,30.606480409117307,1.0,7.0
AS14.23,2014-03-23,0.2179961524600134,6.602617021276595,19.613338095238092,29.04114285714286,,,,16.6455,46.03745081967214,,27.8835,10.601,,1.0,-0.4,1.0,23.68295536722456,,7.0
AS14.23,2014-03-24,0.3554132307808778,15.195152173913042,13.558692708333334,40.91116666666667,,,,16.828666666666667,31.21275,39.085,28.0964,3.016,,,-0.2,1.0,23.89111588441251,,6.0
AS14.23,2014-03-25,0.2749540512858405,7.653677777777778,15.189130952380951,38.119,,,,16.84109090909091,,45.098,18.40057142857143,,,,-0.4,1.0,23.025238987784714,,6.0
AS14.23,2014-03-26,0.4050488549279553,8.059683544303798,14.64142857142857,57.00691666666666,,44.9755,,15.143125,36.41725,22.086,21.33325,,,1.0,-0.25,1.0,19.83198881682071,1.0,7.0
AS14.23,2014-03-27,0.3562184343434343,8.330369565217392,14.071079365079363,59.6293,,77.94341666666666,,10.31011111111111,15.102,42.16,,,,,0.75,1.0,19.76678946457411,,7.0
AS14.23,2014-03-28,0.4054120879120879,8.578227272727274,17.963634328358207,19.9086,,40.70875,,8.591333333333333,,6.021,,,,,0.6,1.0,24.97013760487968,,7.0
AS14.23,2014-03-29,0.3971758776890901,11.20089705882353,16.232273631840794,30.8848,,44.97144285714286,,10.224416666666666,24.294,14.02925,20.678166666666662,,,,0.25,1.0,26.4020714289,,7.0
AS14.23,2014-03-30,0.4181943516042781,9.995113207547169,13.330573863636364,33.125125000000004,,29.2256,,12.930636363636363,32.669,,27.2746,,,1.0,0.0,1.0,20.15570651448291,,7.0
AS14.23,2014-03-31,0.383014657192235,9.46744705882353,16.351806763285026,39.546,,56.27883333333333,,13.855571428571428,25.265636363636364,34.179,7.025,,,1.0,-0.25,1.0,25.5842108004802,,8.0
AS14.23,2014-04-01,0.5112974987974988,9.257510638297871,15.69010650887574,34.14666666666667,,25.2994,141.805,7.130599999999999,18.291818181818183,49.1844,14.162444444444445,,,,0.0,,20.45188234693864,,8.0
AS14.23,2014-04-02,0.4693480702055396,8.775980392156862,17.03246022727273,54.40290909090909,,48.851600000000005,,17.781,17.259,17.22159677419355,9.61875,11.045,,1.0,0.5,1.0,25.265832301252377,1.0,7.0
AS14.23,2014-04-03,0.3605606998977927,7.060533333333334,15.146540909090907,58.03233333333333,,63.3276,,17.5475,25.3095,51.079,23.153333333333336,4.011,,1.0,0.5,1.0,20.17371312028072,,7.0
AS14.23,2014-04-04,0.5438427062553628,10.090147540983606,17.024117647058823,48.351200000000006,,33.67366666666667,,9.152,28.116,55.262,,,,1.0,1.0,1.0,22.972287126106785,1.0,7.0
AS14.23,2014-04-05,0.3916318101453476,11.97257894736842,15.5533786407767,22.935769230769232,,32.538384615384615,,21.294625,,,6.7615,,,1.0,0.75,1.0,22.70247540708448,,7.0
